GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,SynchronizedSummaryStatistics,72,77,0,0,28,30,13,24,13,24
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,AbstractStorelessUnivariateStatistic,7,118,3,17,1,26,3,14,0,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,DescriptiveStatistics,89,856,2,26,18,154,3,63,1,51
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,AggregateSummaryStatistics.AggregatingSummaryStatistics,36,22,8,0,8,7,6,2,2,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,AggregateSummaryStatistics,75,272,9,15,15,59,14,15,5,12
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,AbstractUnivariateStatistic,68,33,10,2,13,7,7,6,2,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,StatisticalSummaryValues,0,225,5,11,0,45,5,14,0,11
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,SynchronizedDescriptiveStatistics,9,73,0,0,4,27,2,14,2,14
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,MultivariateSummaryStatistics,0,726,8,36,0,147,8,50,0,36
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,SummaryStatistics,96,874,19,41,28,181,28,42,9,31
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive,SynchronizedMultivariateSummaryStatistics,0,104,0,0,0,41,0,31,0,31
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter.LowerBoundMapper,0,18,0,0,0,5,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,LeastSquaresConverter,25,175,3,15,3,36,3,10,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter.UpperBoundMapper,0,20,0,0,0,5,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,ObjectiveFunctionGradient,0,9,0,0,0,4,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,LineSearch,0,88,0,0,0,19,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter.NoBoundsMapper,0,4,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,GoalType,0,24,0,0,0,5,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter.LowerUpperBoundMapper,0,27,0,0,0,6,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,MultivariateFunctionPenaltyAdapter,29,159,3,17,3,27,3,9,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,MultiStartMultivariateOptimizer,0,41,0,0,0,11,0,5,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,MultivariateFunctionMappingAdapter,21,165,2,16,2,29,2,11,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,ObjectiveFunction,0,9,0,0,0,4,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,GradientMultivariateOptimizer,0,42,1,3,0,10,1,5,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,MultivariateOptimizer,0,55,0,6,0,14,0,8,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,LineSearch.new UnivariateFunction() {...},0,49,0,2,0,6,0,3,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim.nonlinear.scalar,MultiStartMultivariateOptimizer.new Comparator() {...},11,31,5,3,2,7,4,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration,TrapezoidIntegrator,20,162,4,10,6,37,4,8,1,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration,BaseAbstractUnivariateIntegrator,17,110,1,3,5,35,3,13,2,12
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration,IterativeLegendreGaussIntegrator.new UnivariateFunction() {...},0,11,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration,SimpsonIntegrator,9,111,1,9,2,27,1,8,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration,MidPointIntegrator,10,147,3,9,3,32,3,8,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration,IterativeLegendreGaussIntegrator,7,157,1,7,1,38,1,9,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration,RombergIntegrator,20,145,4,8,6,31,4,6,1,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive.rank,PSquarePercentile.FixedCapacityList,2,38,3,5,0,8,3,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive.rank,Min,6,102,0,12,3,28,1,14,1,8
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive.rank,PSquarePercentile,18,363,4,42,2,75,4,34,0,15
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive.rank,Max,6,102,0,12,3,28,1,14,1,8
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive.rank,Percentile.EstimationType,0,223,0,8,0,41,0,10,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive.rank,Median,13,29,0,0,3,6,2,4,2,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive.rank,PSquarePercentile.Marker,61,423,6,42,8,80,7,32,1,14
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive.rank,PSquarePercentile.Markers,45,541,0,36,4,85,1,33,1,15
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.descriptive.rank,Percentile,33,462,3,42,10,109,3,46,1,24
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.complex,ComplexFormat,40,382,6,32,12,102,6,34,0,20
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,Network.SerializationProxy,0,27,0,0,0,10,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,Network,53,549,9,39,10,103,11,33,2,18
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,FeatureInitializerFactory.new FeatureInitializer() {...},0,17,0,0,0,2,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,FeatureInitializerFactory.new FeatureInitializer() {...},0,27,0,0,0,5,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,FeatureInitializerFactory,0,35,0,0,0,5,0,4,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,Network.NeuronIdentifierComparator,3,20,2,2,0,5,2,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,SquareNeighbourhood,0,24,0,0,0,5,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,Neuron.SerializationProxy,0,17,0,0,0,6,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,MapUtils,335,86,32,8,69,18,21,6,5,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,MapUtils.PairNeuronDouble,0,17,0,0,0,8,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet,Neuron,20,145,2,10,3,33,3,14,1,10
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod.util,LocationFinder,4,58,1,5,1,11,1,4,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod.util,LocationFinder.Location,0,15,0,0,0,6,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod.util,HitHistogram,92,0,8,0,21,0,6,0,2,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod.util,QuantizationError,109,0,8,0,21,0,6,0,2,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod.util,SmoothedDataHistogram,119,0,8,0,25,0,6,0,2,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod.util,UnifiedDistanceMatrix,318,0,28,0,73,0,18,0,4,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ml.neuralnet.twod.util,TopographicErrorHistogram,120,0,10,0,24,0,7,0,2,0
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,PointVectorValuePair.DataTransferObject,0,22,0,0,0,5,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,AbstractOptimizationProblem,0,40,0,0,0,14,0,5,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,SimpleVectorValueChecker,0,83,1,11,0,21,1,8,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,BaseOptimizer,9,111,0,6,3,34,2,15,2,12
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,BaseOptimizer.MaxEvalCallback,0,6,0,0,0,1,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,PointVectorValuePair,22,50,5,7,3,15,6,7,2,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,SimplePointChecker,0,85,2,10,0,21,2,7,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,BaseMultivariateOptimizer,10,173,2,28,1,35,2,20,0,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,BaseOptimizer.MaxIterCallback,0,6,0,0,0,1,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,BaseMultiStartMultivariateOptimizer,44,189,12,22,7,47,10,11,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,AbstractOptimizationProblem.MaxIterCallback,0,6,0,0,0,1,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,InitialGuess,0,13,0,0,0,4,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,AbstractConvergenceChecker,0,15,0,0,0,6,0,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,PointValuePair,4,45,2,4,0,11,2,6,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,MaxEval,11,11,1,1,2,5,2,2,1,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,SimpleValueChecker,0,71,1,9,0,16,1,7,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,SimpleBounds,0,41,0,0,0,11,0,4,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,AbstractOptimizationProblem.MaxEvalCallback,0,6,0,0,0,1,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,MaxIter,11,11,1,1,2,5,2,2,1,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.optim,PointValuePair.DataTransferObject,0,20,0,0,0,5,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialsUtils,0,444,0,20,0,78,0,19,0,9
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,28,0,0,0,6,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,91,0,0,0,11,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,32,0,0,0,6,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialFunction.Parametric,0,31,0,2,0,8,0,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,22,0,0,0,3,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialsUtils.new PolynomialsUtils.RecurrenceCoefficientsGenerator() {...},0,21,0,0,0,5,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialsUtils.JacobiKey,4,37,4,4,1,8,4,3,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialFunction,127,462,16,46,27,89,15,32,3,13
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialFunctionNewtonForm,37,258,3,15,7,45,5,14,2,8
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialSplineFunction,69,218,11,19,10,38,8,15,1,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.polynomials,PolynomialFunctionLagrangeForm,82,450,3,31,15,74,5,22,3,7
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,ChromosomePair,15,15,0,0,1,6,1,3,1,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,BinaryMutation,7,41,1,3,1,8,1,3,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,FixedElapsedTime,14,35,1,5,3,8,2,4,1,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,GeneticAlgorithm,25,148,6,12,6,38,7,14,1,11
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,OrderedCrossover,0,171,0,14,0,37,0,10,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,NPointCrossover,9,160,1,15,2,35,2,10,1,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,TournamentSelection.new ListPopulation() {...},2,7,0,0,1,1,1,1,1,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,TournamentSelection,26,62,1,3,5,13,3,4,2,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,CycleCrossover,5,195,1,21,2,40,2,14,1,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,ElitisticListPopulation,0,87,0,6,0,20,0,8,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,FixedGenerationCount,12,26,1,3,2,9,2,3,1,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,RandomKey,32,305,3,29,4,62,4,24,1,11
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,InvalidRepresentationException,0,5,0,0,0,2,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,Chromosome,2,54,1,7,1,14,2,8,1,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,ListPopulation,4,178,1,17,1,40,1,20,0,12
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,AbstractListChromosome,1,49,1,1,0,12,1,6,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,BinaryChromosome,2,96,1,15,1,21,1,12,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,OnePointCrossover,14,95,3,7,2,18,3,5,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,UniformCrossover,3,125,0,14,1,25,1,10,1,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.genetics,RandomKeyMutation,13,33,1,1,2,8,1,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration.gauss,GaussIntegratorFactory,0,130,0,2,0,22,0,10,0,9
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration.gauss,BaseRuleFactory,19,136,2,8,4,30,2,8,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration.gauss,SymmetricGaussIntegrator,0,104,0,6,0,25,0,6,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration.gauss,LegendreRuleFactory,0,321,0,24,0,62,0,14,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration.gauss,GaussIntegrator,8,92,1,3,2,21,1,7,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration.gauss,HermiteRuleFactory,0,334,0,24,0,70,0,14,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration.gauss,LegendreHighPrecisionRuleFactory,0,514,0,24,0,99,0,15,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.analysis.integration.gauss,LaguerreRuleFactory,0,126,0,8,0,24,0,7,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.regression,ModelSpecificationException,0,5,0,0,0,2,0,1,0,1
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.regression,GLSMultipleLinearRegression,21,95,0,2,3,21,1,7,1,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.regression,MillerUpdatingRegression,487,2556,62,212,90,451,53,108,2,22
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.regression,RegressionResults,179,317,28,30,35,61,28,18,4,13
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.regression,SimpleRegression,399,1183,44,80,55,187,33,61,2,30
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.regression,AbstractMultipleLinearRegression,38,402,6,42,6,80,7,37,1,19
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.stat.regression,OLSMultipleLinearRegression,0,223,0,12,0,44,0,18,0,12
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,DormandPrince853StepInterpolator,21,1574,5,43,3,175,5,29,0,10
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,MidpointStepInterpolator,0,150,1,7,0,24,1,7,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,GillStepInterpolator,0,307,1,7,0,48,1,8,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,GillFieldIntegrator,0,202,0,2,0,31,0,6,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,AdamsMoultonFieldIntegrator.Corrector,15,159,2,6,1,23,2,6,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,DormandPrince54Integrator,0,318,0,4,0,31,0,7,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,ThreeEighthesFieldIntegrator,0,172,0,2,0,27,0,6,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,DormandPrince853Integrator,0,895,0,6,0,88,0,8,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,EmbeddedRungeKuttaFieldIntegrator,9,730,0,50,3,103,3,33,3,8
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,RungeKuttaStepInterpolator,17,221,7,23,3,51,7,14,0,6
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,AdamsMoultonIntegrator,28,383,2,30,4,77,2,17,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,MidpointFieldIntegrator,0,77,0,0,0,16,0,5,0,5
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,GillFieldStepInterpolator,0,308,1,3,0,38,1,4,0,3
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,ClassicalRungeKuttaIntegrator,0,88,0,0,0,12,0,2,0,2
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,ClassicalRungeKuttaStepInterpolator,0,269,1,7,0,39,1,7,0,4
"java (3) (Mar. 25, 2020 1:34:37 p.m.)/commons-math-master/src/main/java",org.apache.commons.math4.ode.nonstiff,DormandPrince853FieldIntegrator,5,1996,1,7,1,234,1,11,0,8
