GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.io,DotTerminatedMessageReaderTest,0,450,0,24,0,87,0,25,0,13
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.io,ToNetASCIIInputStreamTest,0,203,0,8,0,46,0,10,0,6
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp,TestConnectTimeout,14,15,0,0,7,6,0,2,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp,ListingFunctionalTest,3,555,2,12,2,123,2,24,0,19
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp,FTPClientTest.LocalClient,0,7,0,0,0,3,0,2,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp,FTPClientConfigFunctionalTest,20,164,2,12,8,39,3,10,1,5
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp,FTPClientTest.new FTPClient.HostnameResolver() {...},0,8,0,0,0,2,0,2,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp,FTPClientConfigTest,62,182,0,0,20,66,0,7,0,7
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp,FTPCommandTest,0,6,0,0,0,4,0,2,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp,FTPClientTest.PassiveNatWorkAroundLocalClient,6,10,0,0,2,4,0,2,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp,FTPClientConfigFunctionalTest.new Comparator() {...},0,20,0,0,0,4,0,2,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp,FTPClientTest,0,377,0,2,0,101,0,14,0,13
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.nntp,TestThreader,0,78,0,0,0,27,0,7,0,7
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ntp,TimeStampTest,12,177,8,8,2,39,8,5,0,5
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ntp,TestNtpPacket,9,471,1,3,4,115,1,11,0,10
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ntp,TestTimeInfo,5,242,0,0,2,60,0,7,0,7
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ntp,TestNtpClient,14,149,6,8,1,44,6,5,0,4
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,DownloadListings,273,0,10,0,58,0,10,0,5,0
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,MVSFTPEntryParserTest,26,544,0,10,7,124,1,20,1,15
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,EnterpriseUnixFTPEntryParserTest,18,289,10,10,0,90,10,10,0,10
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,NTFTPEntryParserTest,0,4199,0,2,0,210,0,18,0,17
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,OS400FTPEntryParserTest,0,354,0,2,0,105,0,12,0,11
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,DefaultFTPFileEntryParserFactoryTest,40,269,0,2,11,75,0,5,0,4
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,MLSDComparison.new FilenameFilter() {...},10,0,0,0,2,0,2,0,2,0
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,FTPTimestampParserImplTest,178,890,8,10,39,211,10,23,2,22
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,MLSDComparison,411,0,68,0,82,0,43,0,9,0
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,FTPParseTestFramework,2,199,1,11,1,40,1,13,0,8
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,MacOsPeterFTPEntryParserTest,8,314,4,4,1,92,4,10,0,10
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,OS2FTPEntryParserTest,0,172,0,0,0,55,0,9,0,9
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,FTPParseTestFramework.CalendarUnit,0,89,0,0,0,11,0,2,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,UnixFTPEntryParserTest,26,1099,7,20,4,289,7,34,0,26
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,MLSDComparison.new Comparator() {...},16,0,0,0,4,0,2,0,2,0
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,OS400FTPEntryParserAdditionalTest,5,228,1,1,2,74,1,10,0,10
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,MLSxEntryParserTest,0,127,0,0,0,39,0,10,0,10
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,FTPConfigEntryParserTest,0,290,0,0,0,85,0,3,0,3
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,VMSFTPEntryParserTest,42,592,13,31,7,171,14,23,1,14
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,CompositeFTPParseTestFramework,5,169,1,12,1,31,2,11,1,5
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.ftp.parser,NetwareFTPEntryParserTest,0,166,0,0,0,47,0,9,0,9
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.examples,MainTest,105,181,7,19,19,45,6,13,0,6
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.pop3,POP3ClientTest,125,49,3,1,37,17,4,7,2,7
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.pop3,POP3ClientCommandsTest,838,71,47,1,236,31,26,22,2,22
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.pop3,POP3ConstructorTest,129,105,6,0,37,35,3,4,0,4
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.util,UtilTest.CSLtotal,1,39,0,0,1,11,1,3,1,3
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.util,Base64Test,75,202,0,0,42,48,19,10,19,10
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.util,UtilTest.CSL,1,30,0,0,1,9,1,2,1,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.util,UtilTest,0,426,0,0,0,78,0,10,0,10
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,TerminalTypeOptionHandlerTest,4,163,2,4,2,32,2,7,0,6
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,TelnetOptionHandlerTestAbstract,24,118,12,12,0,26,12,4,0,4
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,TelnetClientTest,127,2319,65,79,20,556,65,24,0,15
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,TelnetOptionTest,2,31,1,1,0,10,1,3,0,3
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,WindowSizeOptionHandlerTest,0,226,0,2,0,37,0,8,0,7
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,TelnetClientFunctionalTest,2,134,6,10,1,39,6,6,0,4
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,SimpleOptionHandlerTest,0,101,0,0,0,22,0,5,0,5
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,TelnetClientTest.new SimpleOptionHandler() {...},0,21,0,0,0,4,0,2,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,TelnetTestResponder,14,100,3,7,4,25,3,4,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,SuppressGAOptionHandlerTest,0,88,0,0,0,20,0,5,0,5
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,EchoOptionHandlerTest,0,88,0,0,0,20,0,5,0,5
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,TelnetClientTest.TestConnection,0,25,0,0,0,9,0,2,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,TelnetTestSimpleServer,60,99,3,5,13,34,3,7,0,6
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.telnet,InvalidTelnetOptionExceptionTest,2,45,2,2,0,8,2,3,0,3
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.time,TimeTCPClientTest,27,141,4,4,3,41,4,5,0,5
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.time,TimeTestSimpleServer,53,87,7,7,12,30,10,6,4,5
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.tftp,TFTPServer,213,237,33,15,47,63,31,11,9,9
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.tftp,TFTPServer.ServerMode,0,34,0,0,0,1,0,1,0,1
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.tftp,TFTPServer.TFTPTransfer,230,501,44,66,70,143,36,27,0,8
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.tftp,TFTPServerMain.new TFTPServer() {...},151,0,13,0,36,0,11,0,3,0
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.tftp,TFTPServer.new OutputStream() {...},1,4,0,0,1,2,1,2,1,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.tftp,TFTPServerPathTest,37,283,2,2,9,61,2,4,0,4
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.tftp,TFTPServerMain,145,0,14,0,31,0,9,0,2,0
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.tftp,TFTPServerMain.new Thread() {...},16,0,0,0,5,0,2,0,2,0
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net.tftp,TFTPTest,217,241,24,10,47,51,15,15,1,12
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net,SocketClientFunctionalTest,13,23,0,0,4,5,0,2,0,2
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net,SubnetUtilsTest,32,1353,0,6,10,258,0,17,0,14
"java (6) (Mar. 28, 2020 3:50:29 p.m.)/commons-net-master/src/test/java",org.apache.commons.net,SocketClientTest,0,31,0,0,0,8,0,2,0,2
