GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,HashFunctionIdentity,0,44,0,0,0,4,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,HashFunctionIdentity.Signedness,0,24,0,0,0,5,0,1,0,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,DynamicHasher,0,33,0,2,0,8,0,4,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,HashFunctionIdentityImpl,0,56,0,0,0,19,0,7,0,7
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,HashFunctionValidator,0,64,0,8,0,10,0,7,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,DynamicHasher.Builder,0,44,0,0,0,13,0,5,0,5
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,Shape,0,402,0,24,0,80,0,32,0,20
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,StaticHasher,0,167,0,10,0,33,0,13,0,8
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,DynamicHasher.Iterator,0,85,0,6,0,17,0,6,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,DynamicHasher.NoValuesIterator,0,11,0,0,0,3,0,3,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter.hasher,Hasher.Builder,0,48,0,2,0,8,0,3,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,CollectionUtils,36,1511,17,253,9,339,16,192,0,73
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,SetUtils.new SetUtils.SetView() {...},0,33,0,4,0,3,0,5,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,16,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,MultiSetUtils,0,18,0,0,0,6,0,5,0,5
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,CollectionUtils.EquatorWrapper,2,32,1,1,1,9,1,4,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,FluentIterable,0,187,0,2,0,44,0,35,0,34
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,CollectionUtils.SetOperationCardinalityHelper,0,48,0,2,0,11,0,5,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,ClosureUtils,0,109,0,2,0,26,0,17,0,16
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,PredicateUtils,12,98,0,0,5,26,5,24,5,24
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,ComparatorUtils,10,99,3,13,3,24,4,15,1,10
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},4,20,1,1,1,4,1,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,MapUtils,73,1143,10,142,19,235,26,144,16,78
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,44,0,2,0,6,0,3,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,SetUtils.SetView,16,11,0,0,5,3,2,3,2,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,ListUtils.Partition,32,48,2,2,4,11,3,3,1,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,MapUtils.new AbstractMapDecorator() {...},0,4,0,0,0,1,0,1,0,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,13,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,ListUtils.LcsVisitor,0,19,0,0,0,8,0,5,0,5
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,SplitMapUtils,3,36,1,5,1,9,1,4,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,13,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,SetUtils,37,181,1,21,11,42,12,26,11,16
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,CollectionUtils.CardinalityHelper,0,51,0,2,0,12,0,7,0,6
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,MultiMapUtils,29,77,4,16,8,22,8,14,4,8
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,QueueUtils,0,22,0,0,0,6,0,6,0,6
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,ListUtils.CharSequenceAsList,0,16,0,0,0,5,0,3,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,5,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,16,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,EnumerationUtils,0,60,0,6,0,14,0,7,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,SetUtils.new SetUtils.SetView() {...},14,40,5,3,1,4,4,5,1,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,17,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IteratorUtils,32,739,10,72,10,181,8,103,0,70
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,FactoryUtils,0,21,0,0,0,6,0,6,0,6
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,16,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,SetUtils.new SetUtils.SetView() {...},12,41,4,0,1,4,3,4,1,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,TransformerUtils,0,134,0,2,0,33,0,24,0,23
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,FunctorException,8,8,0,0,4,4,2,2,2,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,ArrayUtils,22,38,7,9,7,9,6,6,1,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,SetUtils.new SetUtils.SetView() {...},0,33,0,4,0,3,0,5,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,18,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,22,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.UnmodifiableIterable,0,11,0,0,0,4,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,SplitMapUtils.WrappedGet,31,78,4,4,6,18,8,12,4,12
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,ListUtils,44,381,7,55,8,85,11,44,5,19
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,ArrayStack,23,70,6,10,6,23,6,10,2,6
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,TrieUtils,0,3,0,0,0,1,0,1,0,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,13,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,MapUtils.new AbstractSortedMapDecorator() {...},0,4,0,0,0,1,0,1,0,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,BagUtils,8,39,0,0,3,11,3,9,3,9
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils,43,513,0,42,4,116,4,61,4,40
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,IterableUtils.new FluentIterable() {...},0,16,0,0,0,2,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4,SplitMapUtils.WrappedPut,4,81,3,3,1,20,3,15,0,15
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter,AbstractBloomFilter,0,272,0,22,0,58,0,26,0,15
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter,BloomFilterIndexer,0,22,0,2,0,5,0,4,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter,ArrayCountingBloomFilter,0,338,0,26,0,78,0,38,0,25
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter,BitSetBloomFilter,0,172,0,12,0,43,0,17,0,11
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter,ArrayCountingBloomFilter.IndexIterator,4,56,1,7,1,11,1,7,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter,SetOperations,0,160,0,6,0,27,0,12,0,9
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter,HasherBloomFilter,12,206,5,17,0,52,5,17,0,11
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.bloomfilter,IndexFilters,0,33,0,2,0,9,0,3,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMultiSetDecorator,29,29,0,4,7,6,6,7,6,5
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMapMultiSet,14,428,5,43,3,99,5,40,0,21
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,UnmodifiableMultiSet,0,90,0,2,0,27,0,18,0,17
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMultiSet.AbstractEntry,45,19,12,0,10,2,8,2,2,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMapMultiSet.MapBasedMultiSetIterator,4,115,1,13,1,27,1,10,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMapMultiSet.UniqueSetIterator,0,53,0,2,0,16,0,4,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMultiSet.EntrySet,57,14,10,0,15,5,7,3,2,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,HashMultiSet,0,30,0,0,0,12,0,4,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,SynchronizedMultiSet,18,115,0,2,4,22,2,11,2,10
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,PredicatedMultiSet,9,59,0,4,2,12,1,12,1,10
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMultiSet,178,132,27,19,41,32,24,22,9,14
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMapMultiSet.EntrySetIterator,18,34,2,0,6,10,2,3,1,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,SynchronizedMultiSet.SynchronizedSet,0,5,0,0,0,2,0,1,0,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMapMultiSet.MultiSetEntry,0,16,0,0,0,5,0,3,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMultiSet.MultiSetIterator,29,55,4,6,9,13,3,6,1,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMultiSet.UniqueSet,0,41,0,2,0,10,0,8,0,7
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.multiset,AbstractMapMultiSet.MutableInteger,18,6,4,0,4,3,4,1,2,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.queue,PredicatedQueue,0,39,0,0,0,10,0,8,0,8
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.queue,TransformedQueue,0,77,1,3,0,16,1,10,0,9
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.queue,UnmodifiableQueue,0,76,0,2,0,23,0,16,0,15
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.queue,AbstractQueueDecorator,20,12,0,0,6,4,5,3,5,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.queue,SynchronizedQueue,5,97,0,2,2,20,1,11,1,10
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.queue,CircularFifoQueue.new Iterator() {...},0,187,0,18,0,34,0,13,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/main/java",org.apache.commons.collections4.queue,CircularFifoQueue,0,358,1,45,0,92,1,43,0,21
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.keyvalue,UnmodifiableMapEntryTest,6,98,0,0,2,26,0,7,0,7
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.keyvalue,DefaultMapEntryTest,3,78,0,0,1,20,0,5,0,5
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.keyvalue,MultiKeyTest.SystemHashCodeSimulatingKey,2,29,2,2,0,9,2,4,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.keyvalue,MultiKeyTest.DerivedMultiKey,8,5,0,0,2,2,2,1,2,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.keyvalue,TiedMapEntryTest,0,120,0,0,0,28,0,4,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.keyvalue,MultiKeyTest,34,1077,5,5,10,136,5,14,0,14
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.keyvalue,AbstractMapEntryTest,14,194,8,8,2,40,8,8,0,8
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.keyvalue,DefaultKeyValueTest,29,331,22,22,4,61,22,9,0,9
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.splitmap,TransformedSplitMapTest,3,436,2,14,0,77,2,14,0,8
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.junit,AbstractAvailableLocalesTest,69,21,8,0,11,7,6,2,2,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.junit,ObjectToStringComparator,8,15,5,3,3,5,4,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.junit,SetDefaultLocaleTestRule,0,15,0,0,0,5,0,3,0,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.junit,SetDefaultLocaleTestRule.new Statement() {...},0,22,0,0,0,7,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,SynchronizedCollectionTest,0,27,0,0,0,8,0,5,0,5
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,PredicatedCollectionBuilderTest,15,181,0,0,4,51,0,8,0,8
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,CompositeCollectionTest.new CompositeCollection.CollectionMutator() {...},34,23,4,2,6,4,4,3,2,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,UnmodifiableCollectionTest,5,62,0,0,2,20,0,10,0,10
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,PredicatedCollectionTest,24,168,5,5,4,35,5,12,0,12
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,CompositeCollectionTest.new CompositeCollection.CollectionMutator() {...},19,23,2,2,4,4,3,3,2,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,TransformedCollectionTest.ToLowerCase,0,4,0,0,0,1,0,1,0,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,AbstractCollectionTest,577,2068,39,159,117,519,47,106,10,44
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,TransformedCollectionTest,0,241,0,4,0,37,0,13,0,11
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,PredicatedCollectionBuilderTest.OddPredicate,0,10,0,2,0,1,0,2,0,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,CompositeCollectionTest.new CompositeCollection.CollectionMutator() {...},19,23,2,2,4,4,3,3,2,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,CompositeCollectionTest,54,888,23,27,2,198,23,33,0,31
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,IndexedCollectionTest,6,306,0,0,2,53,0,16,0,16
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,UnmodifiableBoundedCollectionTest,7,65,0,0,3,21,1,10,1,10
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,TransformedCollectionTest.StringToInteger,0,4,0,0,0,1,0,1,0,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.collection,IndexedCollectionTest.IntegerTransformer,0,3,0,0,0,1,0,1,0,1
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,ReverseComparatorTest,0,82,0,0,0,21,0,5,0,5
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,ComparatorChainTest.ColumnComparator,2,45,2,6,0,13,2,6,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,FixedOrderComparatorTest,31,386,2,14,8,89,2,18,0,12
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,ComparableComparatorTest,0,41,0,0,0,11,0,4,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,ComparatorChainTest.PseudoRow,52,56,4,4,13,13,5,3,1,3
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,BooleanComparatorTest,48,263,6,8,10,58,6,13,0,12
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,TransformingComparatorTest,18,73,6,2,0,20,4,5,0,5
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,AbstractNullComparatorTest.TestNullComparator2,0,57,0,0,0,13,0,5,0,5
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,AbstractComparatorTest,12,164,1,1,3,55,1,12,0,12
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,AbstractNullComparatorTest.TestNullComparator1,0,56,0,0,0,13,0,5,0,5
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,AbstractNullComparatorTest,0,24,0,0,0,6,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.comparators,ComparatorChainTest,21,247,5,9,4,55,5,12,0,10
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.properties,EmptyPropertiesTest,111,493,0,0,34,124,22,31,22,31
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.properties,SortedPropertiesTest,0,50,0,4,0,8,0,4,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.properties,SortedPropertiesFactoryTest,0,8,0,0,0,4,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.properties,PropertiesFactoryTest,0,8,0,0,0,4,0,2,0,2
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.properties,AbstractPropertiesFactoryTest,3,227,0,0,2,41,1,13,1,13
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.sequence,SequencesComparatorTest.ExecutionVisitor,0,65,0,2,0,14,0,7,0,6
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.sequence,SequencesComparatorTest,1,632,1,25,0,120,1,20,0,8
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.bag,AbstractBagTest,18,1459,7,65,6,364,7,57,0,28
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.bag,SynchronizedBagTest,0,14,0,0,0,5,0,4,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.bag,TreeBagTest,23,97,0,0,6,27,0,9,0,9
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.bag,HashBagTest,0,13,0,0,0,5,0,4,0,4
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.bag,CollectionSortedBagTest,1,130,7,11,0,29,7,12,0,10
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.bag,AbstractSortedBagTest,0,131,0,10,0,38,0,15,0,10
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.bag,CollectionBagTest,1,86,7,7,0,20,7,7,0,7
"java (1) (Mar. 25, 2020 1:16:21 p.m.)/commons-collections-master/src/test/java",org.apache.commons.collections4.bag,TransformedBagTest,0,218,0,6,0,31,0,9,0,6
